"COU","Country","SER","Service","EXP","Expression","MEASURE","Measure","PAR","Partner","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","NOR","Norway","2014","2014","USD","US Dollar","6","Millions",,,3.3,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","POL","Poland","2014","2014","USD","US Dollar","6","Millions",,,3.9,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","PRT","Portugal","2014","2014","USD","US Dollar","6","Millions",,,0.9,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","SVK","Slovak Republic","2014","2014","USD","US Dollar","6","Millions",,,13.2,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","SVN","Slovenia","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","ESP","Spain","2014","2014","USD","US Dollar","6","Millions",,,-8.9,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","SWE","Sweden","2014","2014","USD","US Dollar","6","Millions",,,45.6,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","CHE","Switzerland","2014","2014","USD","US Dollar","6","Millions",,,245.1,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","TUR","Türkiye","2014","2014","USD","US Dollar","6","Millions",,,-2.3,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","GBR","United Kingdom","2014","2014","USD","US Dollar","6","Millions",,,-15.9,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","USA","United States","2014","2014","USD","US Dollar","6","Millions",,,46.9,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","DZA","Algeria","2014","2014","USD","US Dollar","6","Millions",,,-0.7,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","MAR","Morocco","2014","2014","USD","US Dollar","6","Millions",,,-0.3,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","TUN","Tunisia","2014","2014","USD","US Dollar","6","Millions",,,-0.4,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","AGO","Angola","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","BEN","Benin","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","BWA","Botswana","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","IOT","British Indian Ocean Territory","2014","2014","USD","US Dollar","6","Millions",,,0.1,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","BFA","Burkina Faso","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","BDI","Burundi","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","CMR","Cameroon","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","CPV","Cape Verde","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","CAF","Central African Republic","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","TCD","Chad","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","COM","Comoros","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","COG","Congo","2014","2014","USD","US Dollar","6","Millions",,,0.1,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","COD","Democratic Republic of the Congo","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","CIV","Côte d’Ivoire","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","DJI","Djibouti","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","EGY","Egypt","2014","2014","USD","US Dollar","6","Millions",,,-0.4,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","GNQ","Equatorial Guinea","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","ERI","Eritrea","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","ETH","Ethiopia","2014","2014","USD","US Dollar","6","Millions",,,-0.4,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","GAB","Gabon","2014","2014","USD","US Dollar","6","Millions",,,0.1,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","GMB","Gambia","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","GHA","Ghana","2014","2014","USD","US Dollar","6","Millions",,,0.3,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","GIN","Guinea","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","GNB","Guinea-Bissau","2014","2014","USD","US Dollar","6","Millions",,,0.3,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","KEN","Kenya","2014","2014","USD","US Dollar","6","Millions",,,0.1,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","LSO","Lesotho","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","LBR","Liberia","2014","2014","USD","US Dollar","6","Millions",,,10.5,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","LBY","Libya","2014","2014","USD","US Dollar","6","Millions",,,0.7,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","MDG","Madagascar","2014","2014","USD","US Dollar","6","Millions",,,0.1,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","MWI","Malawi","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","MLI","Mali","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","MRT","Mauritania","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","MUS","Mauritius","2014","2014","USD","US Dollar","6","Millions",,,-0.3,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","MOZ","Mozambique","2014","2014","USD","US Dollar","6","Millions",,,-1.5,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","NER","Niger","2014","2014","USD","US Dollar","6","Millions",,,0.1,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","NAM","Namibia","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","RWA","Rwanda","2014","2014","USD","US Dollar","6","Millions",,,0.1,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","NGA","Nigeria","2014","2014","USD","US Dollar","6","Millions",,,5.8,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","STP","Sao Tome and Principe","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","SEN","Senegal","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","SLE","Sierra Leone","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","SOM","Somalia","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","ZAF","South Africa","2014","2014","USD","US Dollar","6","Millions",,,7.4,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","SSD","South Sudan","2014","2014","USD","US Dollar","6","Millions",,,-0.3,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","SHN","Saint Helena","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","SDN","Sudan","2014","2014","USD","US Dollar","6","Millions",,,0.9,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","SWZ","Swaziland","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","TZA","Tanzania","2014","2014","USD","US Dollar","6","Millions",,,-0.1,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","TGO","Togo","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","UGA","Uganda","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","ZMB","Zambia","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","ZWE","Zimbabwe","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","GRL","Greenland","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","ATG","Antigua and Barbuda","2014","2014","USD","US Dollar","6","Millions",,,4.3,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","BHS","Bahamas","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","BRB","Barbados","2014","2014","USD","US Dollar","6","Millions",,,0.1,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","BLZ","Belize","2014","2014","USD","US Dollar","6","Millions",,,1.7,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","BMU","Bermuda","2014","2014","USD","US Dollar","6","Millions",,,3.3,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","CYM","Cayman Islands","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","CRI","Costa Rica","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","CUB","Cuba","2014","2014","USD","US Dollar","6","Millions",,,-0.5,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","CUW","Curaçao","2014","2014","USD","US Dollar","6","Millions",,,-5.2,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","DMA","Dominica","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","DOM","Dominican Republic","2014","2014","USD","US Dollar","6","Millions",,,-0.3,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","SLV","El Salvador","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","GRD","Grenada","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","GTM","Guatemala","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","HTI","Haiti","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","HND","Honduras","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","JAM","Jamaica","2014","2014","USD","US Dollar","6","Millions",,,0.1,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","MSR","Montserrat","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","NIC","Nicaragua","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","PAN","Panama","2014","2014","USD","US Dollar","6","Millions",,,1.5,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","LCA","Saint Lucia","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","KNA","Saint Kitts and Nevis","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","VGB","British Virgin Islands","2014","2014","USD","US Dollar","6","Millions",,,17.8,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","VIR","Virgin Islands, United States","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","AMERS","South America","2014","2014","USD","US Dollar","6","Millions",,,6.6,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","ARG","Argentina","2014","2014","USD","US Dollar","6","Millions",,,-0.8,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","BOL","Bolivia","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","BRA","Brazil","2014","2014","USD","US Dollar","6","Millions",,,6,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","COL","Colombia","2014","2014","USD","US Dollar","6","Millions",,,0.7,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","ECU","Ecuador","2014","2014","USD","US Dollar","6","Millions",,,0.1,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","GUY","Guyana","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","PRY","Paraguay","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","PER","Peru","2014","2014","USD","US Dollar","6","Millions",,,0.9,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","SUR","Suriname","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","URY","Uruguay","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","VEN","Venezuela","2014","2014","USD","US Dollar","6","Millions",,,0.1,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","IRN","Iran","2014","2014","USD","US Dollar","6","Millions",,,3.1,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","BHR","Bahrain","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","IRQ","Iraq","2014","2014","USD","US Dollar","6","Millions",,,2,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","KWT","Kuwait","2014","2014","USD","US Dollar","6","Millions",,,3.3,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","OMN","Oman","2014","2014","USD","US Dollar","6","Millions",,,0.1,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","QAT","Qatar","2014","2014","USD","US Dollar","6","Millions",,,-1.2,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","SAU","Saudi Arabia","2014","2014","USD","US Dollar","6","Millions",,,1.5,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","ARE","United Arab Emirates","2014","2014","USD","US Dollar","6","Millions",,,0.9,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","ARM","Armenia","2014","2014","USD","US Dollar","6","Millions",,,-0.8,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","AZE","Azerbaijan","2014","2014","USD","US Dollar","6","Millions",,,-0.9,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","GEO","Georgia","2014","2014","USD","US Dollar","6","Millions",,,-0.7,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","JOR","Jordan","2014","2014","USD","US Dollar","6","Millions",,,-0.7,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","LBN","Lebanon","2014","2014","USD","US Dollar","6","Millions",,,-6.6,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","SYR","Syrian Arab Republic","2014","2014","USD","US Dollar","6","Millions",,,-0.3,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","AFG","Afghanistan","2014","2014","USD","US Dollar","6","Millions",,,0,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","BGD","Bangladesh","2014","2014","USD","US Dollar","6","Millions",,,0,,
